PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
87,4/18/21,1:59:42 PM,6,4,"Wagner, Luke A.",691022,Left,GEO_BUL,"Anu, Oraj",1000067034,Right,KEN_WIL,Stretch,3,Top,2,1,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.09298211,-3.475925309,4.543363156,2276.839017,127.2077576,10:15,5.856686988,-1.308206106,5.556827713,-17.14160594,17.94805209,-23.68249192,1.166801947,0.971542752,82.10833788,-6.67076648,0.118150058,0.426344914,,,,,,,,,,,,13.91206686,10.55491711,0.930969184,50,5.544373767,-9.544792193,-130.4282742,-8.54043705,23.92684653,27.8385155,-14.02103906,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,d84e28ed-a06f-11eb-aea8-181deafaf045
88,4/18/21,2:00:07 PM,6,5,"Wagner, Luke A.",691022,Left,GEO_BUL,"Anu, Oraj",1000067034,Right,KEN_WIL,Stretch,3,Top,2,2,2,Slider,Undefined,InPlay,Undefined,FlyBall,Double,0,1,,79.72372895,-0.688790889,0.500145499,2240.968447,166.4893014,11:30,5.506004378,-1.46712674,5.351241614,-33.01489368,11.28576398,-2.721709241,2.108773421,-1.224897653,73.75001737,-6.784175277,-0.004961709,0.479045324,95.59292864,20.8046235,29.62404267,5242.43204,90.07748174,36.14424203,63.13473813,305.9360171,155.0207111,43.61230987,3.530519409,1.56243417,6.130124035,1.424122533,50,5.420703096,-0.925589445,-116.0382872,-2.454740984,2.149905437,19.84342535,-23.7390135,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,ea3381f7-a06f-11eb-aea8-181deafaf045
89,4/18/21,2:04:01 PM,7,1,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Plastiak, Jacob",1000084961,Right,KEN_WIL,Stretch,3,Top,2,0,0,Curveball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.51557336,-0.002929157,0.084832716,2437.569776,276.483827,3:15,6.402133922,-1.454309586,5.270087871,-52.66662819,-1.324106077,11.22601134,2.010497183,-0.439134029,68.80735446,-9.7127492,2.175026528,0.515715421,,,,,,,,,,,,-5.899917893,-0.697888899,1.43844879,50,6.363775458,-0.498437168,-108.3680094,-1.591196592,-7.006441734,19.17753885,-33.00282584,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,706ba856-a070-11eb-aea8-181deafaf045
90,4/18/21,2:04:20 PM,7,2,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Plastiak, Jacob",1000084961,Right,KEN_WIL,Stretch,3,Top,2,0,1,ChangeUp,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.63408331,-4.053401286,1.664274978,1808.94164,135.6140746,10:30,6.482807559,-1.3667894,6.607061952,-24.00648975,16.57067061,-16.25656983,0.762137709,-1.196829408,75.54605849,-8.559990301,-1.426284087,0.4584715,,,,,,,,,,,,9.42096294,10.22104185,1.26060566,50,6.196740567,-3.0267753,-118.6778637,-9.035823767,13.51407487,21.47884262,-17.51228567,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,7fc645de-a070-11eb-aea8-181deafaf045
91,4/18/21,2:04:42 PM,7,3,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Plastiak, Jacob",1000084961,Right,KEN_WIL,Stretch,3,Top,2,0,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,91.30861075,-4.143103225,2.58391736,2363.828209,131.5652667,10:30,6.233218335,-1.454132862,5.736310359,-15.25718556,18.51893805,-20.91968025,1.093642532,-0.79002788,83.57392948,-6.98152169,-1.34052282,0.418288978,,,,,,,,,,,,11.93642786,11.08379961,1.252001546,50,5.878564363,-5.26209791,-132.422788,-10.1227759,21.20055666,28.21151591,-12.48786403,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,8b43afaf-a070-11eb-aea8-181deafaf045
92,4/18/21,2:05:02 PM,7,4,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Plastiak, Jacob",1000084961,Right,KEN_WIL,Stretch,3,Top,2,1,2,ChangeUp,Undefined,InPlay,Undefined,GroundBall,Single,0,1,,82.55006065,-3.680047819,2.118633604,1904.34524,134.912467,10:30,6.454043365,-1.25810873,6.692234293,-22.14574339,17.43502981,-17.52571238,1.236681517,-0.780475909,76.18139195,-7.856709243,-1.220223911,0.452807546,102.2579816,1.88185596,-23.29599783,2567.994694,,,,61.87202904,61.87202904,-24.14858511,0.418621826,10.28271138,10.64821235,1.124412448,50,6.200054019,-3.990216426,-120.037156,-8.294940523,15.06986067,22.26641377,-16.56852676,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,94365bca-a070-11eb-aea8-181deafaf045
93,4/18/21,2:05:50 PM,8,1,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Ritter, Ryan",1000088296,Right,KEN_WIL,Stretch,3,Top,2,0,0,ChangeUp,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.00680291,-2.211722313,0.926649372,2008.731079,144.4926048,10:45,6.180409367,-1.359735204,6.682601914,-27.64191441,13.24489964,-9.477503101,1.852931268,-1.301992497,74.96350308,-7.43177467,-0.877196716,0.460217526,,,,,,,,,,,,5.492209338,7.913135467,1.301887268,50,6.02170308,-1.668580083,-118.0267128,-5.260177624,7.798660508,21.06796061,-20.93779493,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,b5a13da9-a070-11eb-aea8-181deafaf045
94,4/18/21,2:06:11 PM,8,2,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Ritter, Ryan",1000088296,Right,KEN_WIL,Stretch,3,Top,2,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.82203033,-3.773925908,2.882503179,2260.643058,138.346387,10:30,6.225006433,-1.364475938,5.688160141,-16.2965385,17.82733269,-15.88624154,1.340485805,0.000141932,83.25289212,-6.804849905,-0.091055439,0.420436745,,,,,,,,,,,,9.282867985,10.5653073,1.132165094,50,5.897120853,-6.089160028,-131.7532787,-9.260739865,16.35631601,27.36368959,-13.55808793,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,c0f3bd77-a070-11eb-aea8-181deafaf045
95,4/18/21,2:07:31 PM,8,3,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Ritter, Ryan",1000088296,Right,KEN_WIL,Stretch,3,Top,2,1,1,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,81.03319246,-2.542727948,0.871866893,1848.61712,133.5747778,10:30,6.297598397,-1.623899588,6.659865599,-28.69047617,12.25946183,-12.9255231,1.578484156,-1.90325916,75.0142673,-7.951501816,-1.58807567,0.460572648,,,,,,,,,,,,7.386842124,7.455696392,1.570819704,50,6.115248237,-1.466821997,-118.0281105,-5.973052454,10.47918148,21.2705784,-21.59718848,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,edb1204f-a070-11eb-aea8-181deafaf045
96,4/18/21,2:07:51 PM,8,4,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Ritter, Ryan",1000088296,Right,KEN_WIL,Stretch,3,Top,2,2,1,Curveball,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,73.36587862,1.150535492,-0.512979149,2485.663249,276.692278,3:15,6.372241215,-1.481289684,5.143317242,-54.93649019,-1.549134549,12.77471341,2.877513429,-0.899666133,67.38063175,-8.995197614,1.86411746,0.525884927,93.78050207,20.843241,18.77573953,3048.438438,100.8228869,37.00587201,43.98470433,320.7875966,266.1641888,32.37507942,3.772533569,-6.864522697,-1.148180686,1.519614173,50,6.438409831,0.569692287,-106.6245942,0.485969457,-7.869303865,19.05249213,-33.49029196,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,ff967973-a070-11eb-aea8-181deafaf045
97,4/18/21,2:10:08 PM,1,1,"Lee, Zack",1000073048,Right,KEN_WIL,"Collins, Corey",1000013088,Left,GEO_BUL,Windup,3,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,93.02030289,-2.905446776,-2.215728434,2054.612072,211.9129637,1:00,5.09611328,2.446453122,6.008998172,-22.04021793,10.0154339,6.255972692,0.56378947,0.914331969,85.42684461,-7.027668291,-1.037586879,0.407496445,,,,,,,,,,,,-3.992524995,6.217294216,-2.276179022,50,4.855962369,5.02295025,-135.1925178,-7.598633542,-7.401510122,29.01010107,-20.64816803,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,4f67054d-a071-11eb-aea8-181deafaf045
98,4/18/21,2:10:25 PM,1,2,"Lee, Zack",1000073048,Right,KEN_WIL,"Collins, Corey",1000013088,Left,GEO_BUL,Windup,3,Bottom,0,1,0,ChangeUp,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.38285779,-1.221978748,-3.128957851,1780.261902,231.3282679,1:45,4.796957868,2.515387052,5.796371328,-28.37729637,7.224133163,9.068138753,1.29386054,0.358204785,81.52091853,-6.507305326,-1.433815123,0.429442712,,,,,,,,,,,,-5.670256307,4.190581023,-2.263781711,50,4.679452422,6.725677535,-128.5012627,-3.680298183,-9.550680396,24.79722097,-25.1156551,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,59113def-a071-11eb-aea8-181deafaf045
99,4/18/21,2:10:42 PM,1,3,"Lee, Zack",1000073048,Right,KEN_WIL,"Collins, Corey",1000013088,Left,GEO_BUL,Windup,3,Bottom,0,1,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,92.8601559,0.381916832,-3.480506017,2147.086799,251.7606543,2:30,5.04364608,2.325156804,5.837197735,-27.91236963,4.234438294,12.94108971,3.073190987,0.165168876,85.55615725,-4.82980414,-1.062312317,0.408075429,71.79509981,29.99890809,-145.6874478,3580.273639,-93.75954738,32.17366909,-57.52499458,187.5724967,44.98953415,-150.7478383,2.559953003,-7.823771883,2.178163318,-2.049304297,50,5.058239961,7.766388365,-135.0194779,-0.059531367,-14.58041259,26.77288447,-28.11481468,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,6203eaf0-a071-11eb-aea8-181deafaf045
100,4/18/21,2:11:08 PM,1,4,"Lee, Zack",1000073048,Right,KEN_WIL,"Collins, Corey",1000013088,Left,GEO_BUL,Windup,3,Bottom,0,1,2,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,82.53948716,0.039540518,-0.892468419,2004.267385,98.23378983,9:15,4.904873123,2.526580955,5.909131796,-40.01474208,0.657070546,-4.805050239,1.607011028,1.297844361,76.11682096,-7.438632877,-1.795441271,0.459005915,,,,,,,,,,,,2.350792383,0.343702464,-2.45233333,50,4.885123276,2.016795361,-120.1810962,-1.121575176,3.448182754,22.65564279,-31.66989986,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,72de4c6b-a071-11eb-aea8-181deafaf045
101,4/18/21,2:11:28 PM,1,5,"Lee, Zack",1000073048,Right,KEN_WIL,"Collins, Corey",1000013088,Left,GEO_BUL,Windup,3,Bottom,0,2,2,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,87.63666651,0.462587739,-1.758577656,1757.679715,241.4367965,2:00,4.748882444,2.414706807,5.708699533,-27.10299568,9.432184088,17.38941693,2.921431267,2.225123354,79.99430577,-4.61456724,1.505640568,0.435037949,,,,,,,,,,,,-9.817973928,4.925193007,-2.278368009,50,4.770854855,3.340588609,-127.4740274,0.136311812,-16.1298547,26.58332884,-24.08249645,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,7cdbf138-a071-11eb-aea8-181deafaf045
102,4/18/21,2:11:50 PM,1,6,"Lee, Zack",1000073048,Right,KEN_WIL,"Collins, Corey",1000013088,Left,GEO_BUL,Windup,3,Bottom,0,3,2,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,88.34571849,0.681833587,-3.017338451,1802.147135,239.5145374,2:00,4.854936055,2.506355188,5.997967021,-28.22080828,7.531203171,12.84996704,3.135822368,0.779058118,80.2566686,-4.644487779,-0.589638762,0.430349952,,,,,,,,,,,,-7.857583425,3.881956516,-2.276164463,50,4.893090531,6.364634976,-128.4057555,0.643458269,-13.04210608,28.04200208,-25.7307331,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,8c1eb9a8-a071-11eb-aea8-181deafaf045
103,4/18/21,2:12:17 PM,1,7,"Lee, Zack",1000073048,Right,KEN_WIL,"Collins, Corey",1000013088,Left,GEO_BUL,Windup,3,Bottom,0,3,2,Fastball,Undefined,InPlay,Undefined,LineDrive,Double,0,0,,93.6380558,-0.955324539,-3.526030022,2239.235631,206.261308,1:00,5.18062688,2.422234053,5.8070051,-18.5792443,13.52959951,6.690275268,2.742304569,-0.302979438,85.00517481,-4.447363863,-2.268042421,0.407834397,102.5004419,16.46340093,12.23428073,1188.946199,107.0705123,30.38184509,25.21675393,335.8137855,335.8137855,14.39619579,3.381643066,-4.646685561,7.568984195,-2.137095755,50,5.091248923,8.148104289,-135.9734775,-2.911496025,-8.646134741,31.52087087,-18.09036324,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,9ec9ebad-a071-11eb-aea8-181deafaf045
104,4/18/21,2:13:12 PM,2,1,"Lee, Zack",1000073048,Right,KEN_WIL,"Tate, Connor",8899711,Right,GEO_BUL,Stretch,3,Bottom,0,0,0,ChangeUp,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.65962583,0.843338387,-2.480536758,1990.785953,283.0021759,3:30,5.294801127,2.225596204,5.704872526,-43.8416983,-0.858539098,3.543076132,2.427780416,0.208520687,74.32089077,-7.322495757,-1.817942266,0.471868172,,,,,,,,,,,,-2.560674037,-0.685442746,-2.02012186,50,5.338232513,4.973708851,-117.3042201,0.39220587,-3.580854367,21.43937777,-33.13257378,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,bb7ead06-a071-11eb-aea8-181deafaf045
105,4/18/21,2:14:38 PM,2,2,"Lee, Zack",1000073048,Right,KEN_WIL,"Tate, Connor",8899711,Right,GEO_BUL,Stretch,3,Bottom,0,0,1,Fastball,Undefined,InPlay,Undefined,GroundBall,Single,0,0,,92.33956256,-2.134526673,-4.194851881,2199.533318,222.9597331,1:30,5.108292424,2.339880011,6.265451137,-20.02332554,12.46114891,11.63228844,1.465826034,-0.564600583,84.04428138,-5.920525243,-1.991660075,0.41021302,100.33084,-0.225380057,10.83359977,2150.378247,,,,44.87696261,39.584362,14.46945449,0.307107544,-7.59593648,7.44667701,-2.035096981,50,4.940263656,9.467098476,-134.0202199,-5.632793945,-13.74563024,30.32925523,-18.69851872,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,f06681f2-a071-11eb-aea8-181deafaf045
106,4/18/21,2:19:35 PM,3,1,"Marsh, Dillon",8897672,Left,KEN_WIL,"Blaylock, Garrett",8899450,Left,GEO_BUL,Stretch,3,Bottom,0,0,0,Fastball,Undefined,InPlay,Undefined,Popup,Out,1,0,,88.87843582,-2.802887383,1.631936445,1706.372666,150.0084276,11:00,6.071831115,-1.481586222,6.320692559,-9.68253373,25.47850172,-14.72410374,2.680778624,-1.205404089,80.12644291,-4.645071661,-1.180726427,0.426778317,,,,,,,,,,,,8.616088921,14.90333786,1.369547966,50,5.862597007,-3.245698584,-129.1618037,-6.611664961,14.34366726,30.55067409,-7.36365939,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,a137cb8f-a072-11eb-aea8-181deafaf045
107,4/18/21,2:20:49 PM,4,1,"Marsh, Dillon",8897672,Left,KEN_WIL,"King, Riley",10000432,Right,GEO_BUL,Stretch,3,Bottom,1,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.37898473,-3.400638545,2.495674489,1952.213736,165.1644444,11:30,5.815040281,-1.40070204,6.453341196,-15.58823624,19.77565096,-5.246890326,1.385741031,0.455895779,80.05576212,-6.360850988,1.49339302,0.428007635,,,,,,,,,,,,3.675505281,11.97870041,1.226736978,50,5.567432461,-5.444060826,-128.3455954,-8.079217034,6.058636872,29.48283679,-12.42857401,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,c7eef661-a072-11eb-aea8-181deafaf045
108,4/18/21,2:21:15 PM,4,2,"Marsh, Dillon",8897672,Left,KEN_WIL,"King, Riley",10000432,Right,GEO_BUL,Stretch,3,Bottom,1,1,0,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,82.3488479,0.121861317,2.864206277,1285.672243,91.94226138,9:00,5.710703653,-2.225421182,5.965993565,-40.68609279,0.584675078,-18.38528128,2.433308956,-1.100050876,75.05685667,-7.53386988,-0.612885367,0.462373348,86.53841362,22.40845361,43.58921972,5194.068987,69.3005968,37.81322549,85.42452495,287.5693251,107.7403549,59.82984711,3.55760437,10.82742957,0.280003145,2.008839838,50,5.697788282,-5.44753612,-119.6888959,-0.941627191,15.57728012,24.87234116,-31.77121172,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,d9d6b2c1-a072-11eb-aea8-181deafaf045
109,4/18/21,2:21:43 PM,4,3,"Marsh, Dillon",8897672,Left,KEN_WIL,"King, Riley",10000432,Right,GEO_BUL,Stretch,3,Bottom,1,1,1,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.68045316,-2.956810909,0.850368494,2048.967676,177.7822136,12:00,5.816996679,-1.345604386,6.428059975,-14.75837895,20.09558725,-0.779511282,1.867150675,-0.629029842,80.83921547,-5.751726192,0.701881886,0.424910655,,,,,,,,,,,,0.677447167,11.92742211,1.285540087,50,5.599978508,-1.892020242,-128.9950503,-7.092031229,1.135917286,28.05009711,-12.17460709,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,ebb9abd6-a072-11eb-aea8-181deafaf045
110,4/18/21,2:22:10 PM,4,4,"Marsh, Dillon",8897672,Left,KEN_WIL,"King, Riley",10000432,Right,GEO_BUL,Stretch,3,Bottom,1,1,2,Fastball,Undefined,InPlay,Undefined,FlyBall,Sacrifice,1,1,,89.81919276,-3.095417222,1.989368319,2084.4333,166.1988477,11:30,6.12848546,-1.348530799,6.317111466,-7.141493235,27.05015472,-6.652629055,2.67822556,-0.070126833,81.58539565,-4.44938774,0.724708916,0.420854073,75.12610044,43.69601271,32.15732661,4234.0308,84.04504279,80.74456778,70.96762503,258.4591627,75.12658838,46.93514751,4.726991577,4.234132638,15.74738031,1.206471722,50,5.898792865,-4.334478548,-130.5399062,-7.278081401,7.264917928,28.92906933,-5.154718907,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,fd9f0633-a072-11eb-aea8-181deafaf045
111,4/18/21,2:23:29 PM,5,1,"Marsh, Dillon",8897672,Left,KEN_WIL,"Rogers, Chaney",8898891,Left,GEO_BUL,Stretch,3,Bottom,2,0,0,Fastball,Undefined,InPlay,Undefined,FlyBall,Single,0,1,,89.29009443,-2.732913461,2.766253205,2081.936365,148.8165887,11:00,5.780101395,-1.388726932,6.331233273,-15.65320542,18.77844802,-11.38479591,1.954693412,0.211342561,81.64677521,-5.689537054,0.607928311,0.422328566,79.27289564,23.73019971,11.48660775,1663.731281,107.6271167,38.16188193,22.72420715,276.5150539,276.5150539,12.43895781,3.62637207,7.011034341,11.05444823,1.192810881,50,5.573445593,-5.930490903,-129.7855742,-6.670587648,11.95463678,27.24289242,-13.32491632,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,2a5c669b-a073-11eb-aea8-181deafaf045
112,4/18/21,2:24:36 PM,6,1,"Marsh, Dillon",8897672,Left,KEN_WIL,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,Stretch,3,Bottom,2,0,0,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,75.07418345,-1.12855358,2.929148752,2059.042688,105.8796464,9:30,5.890742484,-1.603234957,5.519879336,-48.82156578,0.899859285,-3.327581146,0.765748901,0.860129498,70.09816835,-10.0991195,2.311358636,0.507508479,,,,,,,,,,,,2.495014554,0.758552298,1.350701824,50,5.759905871,-5.487358718,-109.1548131,-3.588908554,3.041297154,17.35591475,-31.24941149,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,54d68fc9-a073-11eb-aea8-181deafaf045
113,4/18/21,2:24:58 PM,6,2,"Marsh, Dillon",8897672,Left,KEN_WIL,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,Stretch,3,Bottom,2,1,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.65113668,-1.477942709,1.001083446,2037.547927,166.9815269,11:30,5.93144869,-1.247732101,6.08817967,-15.42171611,18.95517899,-4.390058676,3.278818367,-0.687556327,81.87795761,-4.384475694,0.171499839,0.421992607,,,,,,,,,,,,2.666098417,10.71331021,1.172992551,50,5.809450399,-2.14182975,-130.4916472,-3.853395227,4.59276118,27.6991432,-13.71873763,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,600c7620-a073-11eb-aea8-181deafaf045
114,4/18/21,2:25:19 PM,6,3,"Marsh, Dillon",8897672,Left,KEN_WIL,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,Stretch,3,Bottom,2,2,0,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,82.93364602,-1.703348259,3.683425773,1765.051631,114.4801302,9:45,5.552950142,-1.919418185,5.959577398,-33.64355766,6.908339149,-15.25664952,1.166304667,0.229040127,76.07389025,-7.999006104,0.811214499,0.458328755,,,,,,,,,,,,9.290529415,4.217306746,1.635736492,50,5.398869094,-7.299131536,-120.4419931,-4.591382282,13.6290569,23.67887345,-25.98732754,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,6e5e7dfa-a073-11eb-aea8-181deafaf045
115,4/18/21,2:25:41 PM,6,4,"Marsh, Dillon",8897672,Left,KEN_WIL,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,Stretch,3,Bottom,2,3,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.81753454,-3.44245996,2.76054558,2032.285633,174.1112616,11:45,6.101385357,-1.43556226,6.195823483,-10.95565838,23.95777987,-2.474422314,2.00336413,0.908300432,81.46506851,-5.499336535,2.293909198,0.425273017,,,,,,,,,,,,2.088432862,13.977841,1.229345033,50,5.836667385,-6.145117282,-129.0166307,-8.105564668,3.532331459,25.96665165,-8.532221992,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,7ae47d84-a073-11eb-aea8-181deafaf045
116,4/18/21,2:26:24 PM,6,5,"Marsh, Dillon",8897672,Left,KEN_WIL,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,Stretch,3,Bottom,2,3,1,Fastball,Undefined,InPlay,Undefined,LineDrive,Single,0,0,,89.07098868,-2.002271689,3.015281741,2019.264452,137.1150791,10:30,5.886516441,-1.332509145,6.222545969,-17.65724168,16.95099732,-15.77374893,2.564524411,0.13739887,81.69922047,-5.328280953,0.036282701,0.423410154,102.3085,10.05589453,-23.31439775,1216.185747,98.81000864,9.585595434,-48.33657609,172.0020986,172.0020986,-28.02207154,1.368079834,9.410175542,9.781268428,1.115200262,50,5.727924056,-6.339759236,-129.5166455,-5.074420909,16.0413807,26.14297914,-15.50007155,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,95bc83b1-a073-11eb-aea8-181deafaf045
117,4/18/21,2:27:15 PM,7,1,"Marsh, Dillon",8897672,Left,KEN_WIL,"Anderson, Ben",1000025449,Left,GEO_BUL,Stretch,3,Bottom,2,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.4757365,-2.876255486,1.009338873,2043.088792,178.8016574,12:00,5.818209204,-1.421117842,6.458621288,-15.0417485,19.69744683,-0.412715903,1.92039525,-0.528385377,81.22349263,-5.716238612,0.930973209,0.424210482,,,,,,,,,,,,0.499956516,11.6153608,1.350125814,50,5.608379546,-2.256646047,-128.7653092,-6.906191715,0.841623892,26.07447724,-12.62081775,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,b0948c32-a073-11eb-aea8-181deafaf045
118,4/18/21,2:27:39 PM,7,2,"Marsh, Dillon",8897672,Left,KEN_WIL,"Anderson, Ben",1000025449,Left,GEO_BUL,Stretch,3,Bottom,2,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.60522793,-4.170510373,3.876746545,2079.832976,155.770716,11:15,5.819796535,-1.31219071,6.341556236,-15.07996455,19.17191907,-8.642475766,0.708582894,1.541586116,82.25055277,-7.00438897,2.243909515,0.421224621,,,,,,,,,,,,5.778413649,11.62817012,1.034606845,50,5.508765377,-8.545880013,-129.930322,-9.947737579,9.908928963,26.42549197,-12.23385066,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,c199d57a-a073-11eb-aea8-181deafaf045
119,4/18/21,2:28:03 PM,7,3,"Marsh, Dillon",8897672,Left,KEN_WIL,"Anderson, Ben",1000025449,Left,GEO_BUL,Stretch,3,Bottom,2,1,1,ChangeUp,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.41478598,-0.826958349,3.021436227,1792.735647,133.8260284,10:30,5.716443849,-1.7204477,6.027962934,-31.29239669,10.39323659,-10.86894976,2.341887427,0.174157991,74.91494898,-6.690156371,0.977112254,0.464691491,,,,,,,,,,,,6.691754321,5.848623893,1.490405958,50,5.634725762,-5.934417448,-118.410624,-2.620295545,9.538293136,21.77515689,-23.83753672,GEO_BUL,KEN_WIL,UGeorgia,D1,SEC,20210418-UGeorgia-1,cb6c93a5-a073-11eb-aea8-181deafaf045
