PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
152,3/13/21,2:26:14 PM,1,1,"Habegger, Max",1000026996,Left,LIP_BIS,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,5,Bottom,0,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.90178718,-2.010098531,4.525916917,2102.190247,129.1757379,10:15,5.800608662,-2.275400222,5.762419477,-24.71742506,15.26915142,-18.78416155,1.863597504,0.379868189,76.69177325,-6.628885647,1.0072012,0.455122839,,,,,,,,,,,,11.3480154,8.759531634,1.911854071,50,5.618902738,-9.044834382,-121.6692893,-5.054874365,17.00725063,23.91599853,-19.04615398,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,f877d942-8431-11eb-ae82-181deafaf045
153,3/13/21,2:26:30 PM,1,2,"Habegger, Max",1000026996,Left,LIP_BIS,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,5,Bottom,0,0,1,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,71.69324824,-0.402462923,1.471121947,2136.448267,270.5077387,3:00,6.27556075,-2.089946961,5.063672644,-56.48453392,-0.170265227,13.23831517,1.18894339,0.400522678,66.03061854,-10.76990144,3.931233911,0.540108165,,,,,,,,,,,,-6.502238304,0.032510945,1.940160488,50,6.193824435,-3.067188175,-104.1320042,-2.408177882,-7.078562721,18.88077963,-32.13865601,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,ff8907ac-8431-11eb-ae82-181deafaf045
154,3/13/21,2:26:45 PM,1,3,"Habegger, Max",1000026996,Left,LIP_BIS,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,5,Bottom,0,1,1,Curveball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,70.4098459,0.375354573,0.212147938,2026.778446,283.6929881,3:30,6.234834353,-2.073605451,5.033159546,-60.37701205,-1.93828581,7.729883566,1.55750787,-1.229321796,64.70755329,-10.73573924,1.651104154,0.550201651,,,,,,,,,,,,-3.988349772,-1.13033136,2.047350675,50,6.223639582,-0.605071404,-102.2925051,-1.097550314,-4.18806502,18.28472002,-33.36098087,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,0c64d480-8432-11eb-ae82-181deafaf045
155,3/13/21,2:27:04 PM,1,4,"Habegger, Max",1000026996,Left,LIP_BIS,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,5,Bottom,0,1,2,Curveball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,72.55756532,1.184573435,3.219747313,2003.482829,61.46431924,8:00,5.435465481,-2.614391797,5.201918471,-57.52409421,-2.686981411,-4.846643875,1.757667244,0.0127172,66.38232861,-9.459306094,2.316935003,0.532977418,75.81241825,1.461982879,18.04748682,2861.725151,,,,46.17770503,43.30771657,20.28996279,0.404370728,3.530092642,-1.775649027,2.319990444,50,5.502822957,-5.779013471,-105.2619931,0.489426798,3.927458901,19.26665407,-34.14957421,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,134fdf87-8432-11eb-ae82-181deafaf045
156,3/13/21,2:27:41 PM,2,1,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Cole",8899710,Right,GEO_BUL,Undefined,5,Bottom,1,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,84.91584972,-2.984585072,3.320455784,2074.654177,134.9574097,10:30,5.970092483,-2.611461322,5.645757198,-15.37473857,24.09799243,-24.17101356,1.898117144,-1.525453022,76.90600011,-5.864710947,-1.225861051,0.452189117,,,,,,,,,,,,13.96208594,13.82203396,2.345077695,50,5.706990313,-6.370182995,-123.1251442,-6.922159354,21.23955618,26.50683888,-11.14754378,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,2df113a4-8432-11eb-ae82-181deafaf045
157,3/13/21,2:27:55 PM,2,2,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Cole",8899710,Right,GEO_BUL,Undefined,5,Bottom,1,1,0,Fastball,Undefined,InPlay,Undefined,Popup,Out,1,0,,82.66789437,-1.669143392,4.85635886,2057.973493,126.1498569,10:15,5.890466232,-2.805108047,5.691802825,-21.25504713,20.37810914,-27.94792681,2.557799306,-0.597905027,74.80266867,-5.660389566,-0.395954651,0.464398905,,,,,,,,,,,,16.46919349,11.44183646,2.413950671,50,5.736764977,-9.312086307,-119.7624533,-4.159040488,23.71793865,24.949886,-15.69620613,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,36846949-8432-11eb-ae82-181deafaf045
158,3/13/21,2:28:34 PM,3,1,"Habegger, Max",1000026996,Left,LIP_BIS,"Collins, Corey",1000013088,Left,GEO_BUL,Undefined,5,Bottom,2,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,84.09960621,-3.657391078,6.002123938,2155.557678,114.1873672,9:45,5.827189952,-2.425221936,5.842792625,-25.0546881,15.07810636,-33.65411328,0.317467884,0.367936306,76.56808401,-8.345595711,-0.31947178,0.455954198,,,,,,,,,,,,19.89334969,9.199159442,1.955354007,50,5.51330064,-11.74176458,-121.4729129,-8.574281458,29.58847102,24.80760885,-18.49163374,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,48ffeebc-8432-11eb-ae82-181deafaf045
159,3/13/21,2:28:49 PM,3,2,"Habegger, Max",1000026996,Left,LIP_BIS,"Collins, Corey",1000013088,Left,GEO_BUL,Undefined,5,Bottom,2,0,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,71.69372028,1.222452886,-0.462291206,1996.701357,265.3412582,2:45,6.178977673,-2.174220383,5.109992312,-54.75634448,1.579023851,20.02688304,2.767699928,-0.940796725,65.46087579,-8.911562442,3.272594586,0.540209338,,,,,,,,,,,,-10.67804694,0.451200175,2.202529859,50,6.2524937,0.251092702,-104.1292305,0.611429928,-11.59343153,19.30324426,-31.68416887,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,51f29a82-8432-11eb-ae82-181deafaf045
160,3/13/21,2:29:11 PM,3,3,"Habegger, Max",1000026996,Left,LIP_BIS,"Collins, Corey",1000013088,Left,GEO_BUL,Undefined,5,Bottom,2,2,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,70.30954243,-0.09627323,1.312936877,2061.156096,275.4588677,3:15,6.193445782,-1.971428193,5.333550851,-60.55079885,-2.385293618,24.38775747,1.057209273,1.292751441,64.81126623,-11.2477245,5.867251993,0.548913953,,,,,,,,,,,,-12.521623,-1.234845612,1.835958886,50,6.142337209,-3.020053471,-102.1442854,-1.857522532,-13.05781061,18.85735565,-33.46177141,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,63a121a2-8432-11eb-ae82-181deafaf045
161,3/13/21,2:29:29 PM,3,4,"Habegger, Max",1000026996,Left,LIP_BIS,"Collins, Corey",1000013088,Left,GEO_BUL,Undefined,5,Bottom,2,3,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.21116179,-0.909766332,2.835842625,2192.736729,169.2832036,11:45,5.785715035,-2.467080288,5.718738976,-26.44288269,13.38482844,-2.540240741,2.733706165,-0.035401818,76.57343435,-5.865676123,2.358395566,0.454217845,,,,,,,,,,,,2.213544417,7.460165163,2.231856075,50,5.693544891,-5.980244648,-122.3390556,-2.776309297,3.329987677,25.79785607,-20.95120709,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,6ccaa170-8432-11eb-ae82-181deafaf045
162,3/13/21,2:29:44 PM,3,5,"Habegger, Max",1000026996,Left,LIP_BIS,"Collins, Corey",1000013088,Left,GEO_BUL,Undefined,5,Bottom,2,3,1,Curveball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,70.53732351,2.110304469,-0.507988196,2042.311037,283.9748476,3:30,6.216983772,-2.254332811,4.966640899,-63.21601988,-4.693334351,18.63809737,2.94312841,-1.180961497,64.51751389,-9.55147587,2.958110389,0.550596748,,,,,,,,,,,,-9.90848196,-3.104909158,2.288568881,50,6.370598037,0.356807569,-102.3852744,1.904121467,-10.41078279,18.50895165,-35.43635806,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,75bd4e6d-8432-11eb-ae82-181deafaf045
163,3/13/21,2:30:04 PM,3,6,"Habegger, Max",1000026996,Left,LIP_BIS,"Collins, Corey",1000013088,Left,GEO_BUL,Undefined,5,Bottom,2,3,2,Curveball,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,73.10617722,1.313767764,2.83354823,2158.524983,270.9400255,3:00,5.445185373,-2.687810881,5.335270887,-53.8835365,-0.242373992,11.6978999,2.189006458,0.947216943,67.05770001,-8.662246866,5.010927863,0.52713349,,,,,,,,,,,,-5.349879923,-0.520943289,2.424013311,50,5.525828766,-5.592562043,-106.1253428,0.871253008,-6.058190806,19.36003297,-32.76396345,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,7eaffc95-8432-11eb-ae82-181deafaf045
164,3/13/21,2:32:32 PM,1,1,"Webb, Ryan",1000027901,Left,GEO_BUL,"Adams, Haddon",1000079326,Right,LIP_BIS,Undefined,6,Top,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.70106641,-1.735532277,0.275733783,2443.421461,180.4616934,12:00,6.079837857,-2.025000922,5.590490626,-12.11886338,22.92579794,0.185007194,3.449118228,-1.752155511,81.74058959,-4.0006693,0.310404508,0.426071467,,,,,,,,,,,,-0.020558994,12.73064871,2.001260782,50,5.923304169,-0.634167219,-130.4523992,-4.369701466,-0.03535818,27.94691645,-10.27936919,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,d82abebd-8432-11eb-ae82-181deafaf045
165,3/13/21,2:32:47 PM,1,2,"Webb, Ryan",1000027901,Left,GEO_BUL,"Adams, Haddon",1000079326,Right,LIP_BIS,Undefined,6,Top,0,1,0,Curveball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.73314053,1.276832348,2.002458194,2823.206442,321.2444805,4:45,5.941961692,-2.084239219,5.510382306,-62.86951298,-13.98289951,11.18778063,1.897603856,0.721141207,69.83492233,-10.45220639,4.109359679,0.503229967,,,,,,,,,,,,-5.30653838,-7.908926388,1.902513963,50,6.012110831,-4.222600608,-111.3842447,0.639846842,-6.530780487,23.80474607,-41.90759959,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,e11d6b99-8432-11eb-ae82-181deafaf045
166,3/13/21,2:33:03 PM,1,3,"Webb, Ryan",1000027901,Left,GEO_BUL,"Adams, Haddon",1000079326,Right,LIP_BIS,Undefined,6,Top,0,1,1,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.3580783,-0.698142214,1.675004469,2455.283287,166.4504843,11:30,6.077057671,-2.00485088,5.8472144,-16.01745524,18.17235401,-4.387156574,4.09330013,-0.813718066,82.3629952,-3.70824267,0.849516482,0.420842757,,,,,,,,,,,,2.837878836,9.98769993,1.871393171,50,6.010988118,-3.698708741,-131.4598188,-2.133906821,4.957176825,28.33796789,-14.72763964,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,edaf53cb-8432-11eb-ae82-181deafaf045
167,3/13/21,2:33:21 PM,1,4,"Webb, Ryan",1000027901,Left,GEO_BUL,"Adams, Haddon",1000079326,Right,LIP_BIS,Undefined,6,Top,0,1,2,Curveball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,77.72977632,1.288152138,0.601884988,2791.362713,337.4745579,5:15,5.895698991,-2.040866568,5.659642055,-61.70330363,-14.19628636,5.869156102,1.955094977,-0.99055379,70.30889232,-10.306696,1.715469584,0.496078495,81.19104402,-23.5153246,-27.20559568,,,,,6.111730921,5.988030403,-10.63829378,0.043106079,-2.947475555,-8.092933074,1.986413519,50,5.966489639,-1.355499966,-112.8885824,0.755808198,-3.708934833,25.31506707,-42.35773314,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,f8811d55-8432-11eb-ae82-181deafaf045
168,3/13/21,2:34:01 PM,2,1,"Webb, Ryan",1000027901,Left,GEO_BUL,"Smith, Carter",1000049348,Left,LIP_BIS,Undefined,6,Top,1,0,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,75.39866252,5.556721448,-2.584525224,2685.555612,294.9507876,3:45,5.948585636,-2.127938702,5.076236655,-67.04021623,-15.28469719,32.74718883,5.621385473,-1.836780208,67.88186969,-6.906407304,3.531314993,0.517785462,,,,,,,,,,,,-18.05718606,-9.837702083,2.34770381,50,6.425485075,3.905428971,-108.8712047,8.537215884,-21.34280787,21.82968697,-43.80178417,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,0ddacb8d-8433-11eb-ae82-181deafaf045
169,3/13/21,2:34:22 PM,2,2,"Webb, Ryan",1000027901,Left,GEO_BUL,"Smith, Carter",1000049348,Left,LIP_BIS,Undefined,6,Top,1,1,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.09159908,-1.985820906,2.019335435,2388.953297,187.4077822,12:15,5.785081841,-1.95149358,5.832786477,-16.86251344,17.3772405,2.263495206,2.532413207,0.114628567,82.84063448,-5.131835042,2.443190944,0.42115003,,,,,,,,,,,,-0.686482663,9.861946628,1.785640103,50,5.61322568,-4.695770565,-131.0403331,-5.108581714,-1.20012238,26.28616574,-14.93320113,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,1cf9d2c5-8433-11eb-ae82-181deafaf045
170,3/13/21,2:34:39 PM,2,3,"Webb, Ryan",1000027901,Left,GEO_BUL,"Smith, Carter",1000049348,Left,LIP_BIS,Undefined,6,Top,1,1,1,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,76.53456798,3.244435621,-0.477538278,2871.492343,304.0875374,4:15,5.915827623,-2.081419387,5.670892147,-62.85135069,-14.23639275,20.96937584,3.706022224,-0.779143229,69.62468049,-8.537544971,3.476809693,0.501829833,,,,,,,,,,,,-11.41074853,-8.676512318,2.108668294,50,6.150575683,0.325500272,-111.0953572,4.498097464,-14.06497215,22.45408442,-42.86878114,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,2711afa3-8433-11eb-ae82-181deafaf045
171,3/13/21,2:34:55 PM,2,4,"Webb, Ryan",1000027901,Left,GEO_BUL,"Smith, Carter",1000049348,Left,LIP_BIS,Undefined,6,Top,1,2,1,Fastball,Undefined,InPlay,Undefined,Popup,Out,1,0,,89.73554322,-2.194949472,3.029375426,2403.243122,142.8151684,10:45,6.051530323,-1.888747702,5.937327376,-15.79801709,18.56028006,-14.1047833,2.69525535,-0.251626215,82.57031867,-5.149882743,0.385149256,0.421878443,,,,,,,,,,,,8.379724549,10.56940255,1.65537035,50,5.867473815,-6.443168586,-130.4462354,-5.522270608,14.5528874,25.4107055,-13.81839447,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,30b4c059-8433-11eb-ae82-181deafaf045
172,3/13/21,2:35:33 PM,3,1,"Webb, Ryan",1000027901,Left,GEO_BUL,"Bashlor, Chris",8901561,Right,LIP_BIS,Undefined,6,Top,2,0,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,75.0865108,4.844729615,-1.678310778,2817.608826,302.8275841,4:00,5.802007095,-1.946878488,5.393906505,-67.25463929,-16.1409379,24.94487859,4.749938359,-1.441224517,68.19771884,-7.693216754,2.995094257,0.51456493,,,,,,,,,,,,-13.76314868,-10.06066334,2.079295225,50,6.188613435,2.451361597,-108.7143905,7.239427412,-16.31102117,20.79181338,-44.09716997,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,438ad9b6-8433-11eb-ae82-181deafaf045
173,3/13/21,2:35:50 PM,3,2,"Webb, Ryan",1000027901,Left,GEO_BUL,"Bashlor, Chris",8901561,Right,LIP_BIS,Undefined,6,Top,2,1,0,ChangeUp,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.15098623,-2.74539138,3.582847447,1603.008888,134.4911336,10:30,6.13351043,-2.119918543,6.029893976,-21.92944975,17.03330504,-17.37587362,1.757073169,-0.246093457,77.69355794,-6.840067395,0.323039017,0.449258545,,,,,,,,,,,,10.30166093,9.906102257,1.84963273,50,5.906775156,-7.130837747,-122.235754,-6.5328936,15.72831641,22.03882777,-17.04966117,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,4c7d87ee-8433-11eb-ae82-181deafaf045
174,3/13/21,2:36:05 PM,3,3,"Webb, Ryan",1000027901,Left,GEO_BUL,"Bashlor, Chris",8901561,Right,LIP_BIS,Undefined,6,Top,2,1,1,ChangeUp,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,84.01430524,-3.204347129,3.259568021,1578.251755,122.694126,10:00,5.87092961,-2.140946029,5.998885871,-24.54921922,14.7223477,-22.99511379,0.848495449,-1.034031323,77.46806722,-7.781163207,-1.062267309,0.451035404,,,,,,,,,,,,13.29040429,8.803914913,1.897401621,50,5.605009725,-6.255103742,-121.991863,-7.580094068,20.13663205,22.78084164,-18.8350115,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,5a834c1f-8433-11eb-ae82-181deafaf045
175,3/13/21,2:38:09 PM,1,1,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,6,Bottom,0,0,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,70.03199071,0.320053907,1.931992288,2083.873522,270.0694605,3:00,6.298036821,-2.143286025,4.979404557,-58.66372016,-0.062158648,5.823619247,1.711785638,0.167028599,65.06848352,-10.39640971,3.006733131,0.550967666,,,,,,,,,,,,-2.519280873,-0.118361133,1.952444949,50,6.28193255,-3.605923707,-101.7798253,-1.170250296,-2.651484519,16.18207603,-32.2986209,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,a416ca0b-8433-11eb-ae82-181deafaf045
176,3/13/21,2:38:27 PM,1,2,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,6,Bottom,0,1,0,Fastball,Undefined,InPlay,Undefined,GroundBall,Single,0,0,,84.83610372,-1.402190854,4.718106435,2091.525337,123.9873138,10:15,5.8138125,-2.537811268,5.636315006,-24.64988227,14.72164137,-21.89106624,2.446976865,0.048977533,77.28558399,-6.008694999,0.622349886,0.451609043,101.6818952,4.570487259,-33.1615552,3170.666936,,,,88.82107065,87.71808703,-34.96521018,0.646928101,13.05051231,8.272272186,2.150371783,50,5.678768609,-9.4460455,-122.9870189,-3.813916145,19.94419418,24.89927865,-19.53210785,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,aeeaf6a5-8433-11eb-ae82-181deafaf045
177,3/13/21,2:39:15 PM,2,1,"Habegger, Max",1000026996,Left,LIP_BIS,"King, Riley",10000432,Right,GEO_BUL,Undefined,6,Bottom,0,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.58492451,-1.387597596,1.867069943,2020.64913,145.6915201,10:45,5.758918588,-2.305507248,5.474969196,-24.60669162,16.15428365,-11.0493604,2.409152984,-1.478800328,75.98215798,-5.980573581,-0.204052761,0.459508767,,,,,,,,,,,,6.439432862,9.013800104,2.149140925,50,5.62068812,-3.599643559,-121.4453096,-3.74333255,9.548599641,25.36829254,-18.80809378,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,c9c2fdb8-8433-11eb-ae82-181deafaf045
178,3/13/21,2:39:37 PM,2,2,"Habegger, Max",1000026996,Left,LIP_BIS,"King, Riley",10000432,Right,GEO_BUL,Undefined,6,Bottom,0,0,1,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,73.2503833,0.07882411,4.708136332,1572.998997,113.9438549,9:45,5.520611365,-2.29937,5.715451713,-48.14979497,4.827569509,-10.98372892,1.581795658,1.180482674,66.79031537,-8.91783295,2.645762694,0.523861754,,,,,,,,,,,,7.347380542,2.569391981,1.912141611,50,5.497790044,-8.445580856,-106.1807374,-1.165240946,8.3055383,19.85156847,-29.26958711,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,d2b5aaf4-8433-11eb-ae82-181deafaf045
179,3/13/21,2:39:57 PM,2,3,"Habegger, Max",1000026996,Left,LIP_BIS,"King, Riley",10000432,Right,GEO_BUL,Undefined,6,Bottom,0,1,1,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,76.49076006,-0.450419458,2.293137048,1430.62748,120.3828045,10:00,5.608187581,-2.233318669,5.684392958,-42.06129962,6.321290392,-10.85938101,1.682958994,-1.000001618,69.75418513,-8.317396704,0.248128515,0.500629082,,,,,,,,,,,,6.528603158,3.529911005,2.047249158,50,5.544294952,-4.139743365,-111.1572038,-2.080908342,8.090392805,21.70074248,-27.79970294,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,e2092286-8433-11eb-ae82-181deafaf045
180,3/13/21,2:40:33 PM,2,4,"Habegger, Max",1000026996,Left,LIP_BIS,"King, Riley",10000432,Right,GEO_BUL,Undefined,6,Bottom,0,2,1,Fastball,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,83.78421162,-1.359775355,4.845898091,2100.898919,115.9624178,9:45,5.715114806,-2.252956975,5.702225318,-28.0046192,12.36349703,-25.46913189,2.109773305,0.150110747,76.2229488,-6.601556665,0.068241253,0.457289006,89.00507241,48.85998464,-7.651885244,3492.686455,109.9252616,112.7909139,-4.053373713,276.2257412,162.827994,1.959501191,5.743779907,15.07667212,7.029007225,1.862022688,50,5.583579223,-9.496362433,-121.4326934,-3.770885674,22.40492685,24.8364494,-21.72848129,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,f6805ecc-8433-11eb-ae82-181deafaf045
181,3/13/21,2:44:28 PM,3,1,"Drabick, Tyler",9999252,Right,LIP_BIS,"McAllister, Joshua",1000073631,Right,GEO_BUL,Undefined,6,Bottom,1,0,0,Slider,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,79.29736934,0.144531384,-1.138949341,2502.117123,102.116937,9:30,5.496791684,1.718991607,5.79095096,-43.07629026,1.568351377,-7.500687302,2.041557083,0.034451974,72.59291927,-7.916044632,-2.551184375,0.480901563,,,,,,,,,,,,3.699709845,0.801321639,-1.620930486,50,5.483023213,2.513115107,-115.3556942,-0.970824986,4.953705111,22.72589515,-31.10112358,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,85ab2ecf-8434-11eb-ae82-181deafaf045
182,3/13/21,2:45:10 PM,3,2,"Drabick, Tyler",9999252,Right,LIP_BIS,"McAllister, Joshua",1000073631,Right,GEO_BUL,Undefined,6,Bottom,1,0,1,Slider,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,79.13072597,0.805513792,-0.585598718,2610.286069,108.9206514,9:45,5.440985752,1.953110309,5.55404433,-42.80849607,2.505753415,-7.434402392,2.626243248,0.786467929,72.14943852,-7.193576527,-1.98137679,0.48449457,84.03075021,22.47383695,-45.28576616,2215.818741,73.74223038,35.2298949,-81.62157229,281.895534,110.8917974,-55.12555355,3.266038208,3.793098536,1.095280343,-1.897737735,50,5.482680893,1.401899342,-115.0589333,0.317112101,5.044044235,22.94635532,-30.71755001,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,a04076b1-8434-11eb-ae82-181deafaf045
183,3/13/21,2:45:46 PM,3,3,"Drabick, Tyler",9999252,Right,LIP_BIS,"McAllister, Joshua",1000073631,Right,GEO_BUL,Undefined,6,Bottom,1,0,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.37929853,-0.082148002,-2.092733792,2228.656911,241.1603463,2:00,5.824464054,1.263265009,6.269227638,-24.76885674,10.24416891,18.66334746,3.68462151,0.888692034,81.08767767,-4.757227289,1.438058469,0.425879111,,,,,,,,,,,,-10.76085585,5.61913827,-1.117915544,50,5.806183531,4.140550235,-128.6860483,-0.930228868,-18.09858651,25.95765745,-22.72327052,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,b2688e95-8434-11eb-ae82-181deafaf045
184,3/13/21,2:46:11 PM,3,4,"Drabick, Tyler",9999252,Right,LIP_BIS,"McAllister, Joshua",1000073631,Right,GEO_BUL,Undefined,6,Bottom,1,1,2,Slider,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,77.01295261,2.102023673,0.367610204,2597.134913,87.09246996,9:00,5.61563246,1.356741065,5.701295048,-47.73312644,-0.657660741,-12.07726667,3.597183915,0.692798302,70.9832568,-6.794966738,-1.892079436,0.493820177,,,,,,,,,,,,6.559155986,-0.907749235,-1.380011489,50,5.762036284,-0.366800464,-112.0487819,2.721020173,8.378408522,19.34480357,-33.33357181,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,c3b7bd39-8434-11eb-ae82-181deafaf045
185,3/13/21,2:48:03 PM,4,1,"Drabick, Tyler",9999252,Right,LIP_BIS,"Rogers, Chaney",8898891,Left,GEO_BUL,Undefined,6,Bottom,2,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,87.60080234,0.3515877,-3.830256659,2359.06266,242.482465,2:00,5.599754569,1.654099463,5.882063345,-20.96161672,15.41737906,29.66004949,4.180142585,0.564011791,79.90404121,-3.58539971,1.744312973,0.434107083,,,,,,,,,,,,-17.0503731,8.214051953,-1.362148799,50,5.61603702,7.571411122,-127.2523133,0.112520691,-27.97181599,25.99074197,-18.69856926,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,02f0a3a6-8435-11eb-ae82-181deafaf045
