PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
64,3/23/21,5:42:25 PM,2,3,"Bearden, Hank",1000051127,Right,GEO_BUL,"Carballo, Alex",1000032617,Left,KEN_OWL,Windup,3,Top,1,1,1,ChangeUp,Undefined,InPlay,Undefined,Bunt,Single,0,0,,81.90008697,0.529213186,-3.783752286,1486.753268,291.7839182,3:45,4.724785315,2.744436365,6.029870416,-43.07126519,-1.648797652,4.028193923,1.626614843,-0.428492823,75.21252847,-7.54584728,-3.026024994,0.463222346,,,,,,,,,,,,-3.245029645,-1.042408237,-2.451078815,50,4.742730236,7.752526763,-118.9929048,-0.150376212,-4.649228294,22.9894793,-33.66753071,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,a3232e51-8c20-11eb-ae8c-181deafaf045
65,3/23/21,5:44:23 PM,3,1,"Bearden, Hank",1000051127,Right,GEO_BUL,"Norman, Terence",9999925,Right,KEN_OWL,Stretch,3,Top,1,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.53913589,-3.147043904,-3.608417208,1578.840413,295.3072052,3:45,5.236950717,2.599337772,5.782036549,-37.25544133,-1.487331869,3.074329321,-0.804010131,-0.505682519,81.98749021,-10.02826996,-3.03356649,0.430446828,,,,,,,,,,,,-2.626282509,0.053919464,-2.303743742,50,4.954679515,7.999550721,-128.4560942,-8.302723788,-4.400292864,25.92488406,-32.08370739,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,ecf24abd-8c20-11eb-ae8c-181deafaf045
66,3/23/21,5:44:53 PM,3,2,"Bearden, Hank",1000051127,Right,GEO_BUL,"Norman, Terence",9999925,Right,KEN_OWL,Stretch,3,Top,1,1,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.17672896,-0.908731753,-5.107431186,1634.506349,239.3864676,2:00,5.243609587,2.535804181,5.877212442,-27.18282028,7.981036046,13.54379781,2.131091617,-1.090907639,81.70960542,-5.992513058,-2.574164335,0.426795436,,,,,,,,,,,,-8.675587433,4.545081924,-2.13059706,50,5.154244986,11.11743318,-129.3231577,-2.945079423,-14.73587069,26.22150092,-24.45402498,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,fed7a6d8-8c20-11eb-ae8c-181deafaf045
67,3/23/21,5:45:15 PM,3,3,"Bearden, Hank",1000051127,Right,GEO_BUL,"Norman, Terence",9999925,Right,KEN_OWL,Stretch,3,Top,1,1,1,Curveball,Undefined,FoulBall,Undefined,Undefined,Undefined,1,0,,75.67664355,0.977280659,-1.415464691,2622.516152,79.30094391,8:45,5.385827455,2.311269027,5.311804369,-54.81748705,-4.816054783,-25.24172223,1.735219056,-1.120846408,69.70502089,-9.13973198,-6.111540585,0.508935494,51.50518459,-19.72387234,161.8190711,,,,,3.777265415,3.426825605,136.6921472,0.068341675,12.93631756,-2.840581367,-2.165193779,50,5.435442579,3.479941577,-109.9661755,0.220005755,15.72842789,20.78851531,-35.62772685,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,07ca52c7-8c21-11eb-ae8c-181deafaf045
68,3/23/21,5:46:11 PM,3,4,"Bearden, Hank",1000051127,Right,GEO_BUL,"Norman, Terence",9999925,Right,KEN_OWL,Windup,3,Top,2,1,2,Fastball,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,89.37381746,-2.025446297,-3.11512407,1753.235864,288.8360762,3:45,5.114607859,2.528403525,5.956663101,-36.25306145,-1.59730972,4.586882091,0.211936144,0.019410572,82.82304749,-8.764449783,-2.255274844,0.423700699,,,,,,,,,,,,-3.285731046,-0.335174699,-2.283796606,50,4.933308498,6.921933691,-129.9144125,-5.773968387,-5.651256316,25.59297405,-32.75052853,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,2b950973-8c21-11eb-ae8c-181deafaf045
69,3/23/21,5:48:46 PM,1,1,"Kennedy, Ryan",1000025174,Left,KEN_OWL,"Jernigan, Randon",1000053962,Right,GEO_BUL,Windup,3,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,87.23843719,-3.37535978,5.282800366,1867.111653,110.2852854,9:45,6.073171338,-2.641938704,5.51295626,-26.99276752,9.925483544,-26.94717233,0.650823754,0.065700093,81.18208938,-8.337504546,0.30298111,0.437312688,,,,,,,,,,,,15.48047631,6.030092345,2.199096952,50,5.759664132,-10.75844973,-126.3417455,-8.408575736,25.46721517,21.4450655,-22.25383317,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,8b40ec75-8c21-11eb-ae8c-181deafaf045
70,3/23/21,5:49:00 PM,1,2,"Kennedy, Ryan",1000025174,Left,KEN_OWL,"Jernigan, Randon",1000053962,Right,GEO_BUL,Windup,3,Bottom,0,1,0,Fastball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,88.40260438,-1.71120272,4.01805461,2039.56845,119.2682218,10:00,6.067497209,-2.29888559,5.345840078,-25.13729661,11.30142153,-20.2262256,2.36339702,-0.20978584,81.01494891,-6.368292201,0.259963006,0.434463267,87.02222506,-13.21440566,-27.53048767,,,,,11.59315649,11.07098462,-21.89225715,0.07991272,11.77323228,6.434885424,1.951228889,50,5.8954035,-8.294034418,-128.2497864,-4.729108114,19.66872656,25.76343205,-21.42372962,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,93b2e230-8c21-11eb-ae8c-181deafaf045
71,3/23/21,5:49:41 PM,2,1,"Kennedy, Ryan",1000025174,Left,KEN_OWL,"McAllister, Joshua",1000073631,Right,GEO_BUL,Windup,3,Bottom,1,0,0,ChangeUp,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.08784684,-1.313594565,3.321714318,1941.562178,174.9930986,11:45,5.866110364,-2.629785193,5.709105907,-26.80523368,14.65332372,-1.287193317,2.406409124,0.360709085,75.68787231,-6.294570034,3.081733798,0.463424096,,,,,,,,,,,,1.550353786,8.180057288,2.352595492,50,5.739452337,-6.884200372,-119.3000295,-3.572379742,2.249037092,21.5387466,-20.30756207,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,a8da82c3-8c21-11eb-ae8c-181deafaf045
72,3/23/21,5:49:54 PM,2,2,"Kennedy, Ryan",1000025174,Left,KEN_OWL,"McAllister, Joshua",1000073631,Right,GEO_BUL,Windup,3,Bottom,1,0,1,Curveball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,75.13812635,0.669679879,1.493197816,2591.671704,278.1333297,3:15,6.145108498,-2.380033958,4.981523708,-52.56286894,-1.402513339,9.477064957,2.3974465,-0.180033416,69.1567179,-8.988902562,3.247596374,0.514799712,87.98286211,1.575124182,-22.05141419,2185.322404,,,,51.51840059,50.06590313,-21.1860618,0.414014282,-4.52537704,-0.924047649,2.228673517,50,6.167783718,-3.145527003,-109.1672182,-0.386625388,-5.446838053,19.68604891,-33.28625155,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,af152b70-8c21-11eb-ae8c-181deafaf045
73,3/23/21,5:50:30 PM,3,1,"Kennedy, Ryan",1000025174,Left,KEN_OWL,"Marshall, Shane",1000013485,Right,GEO_BUL,Windup,3,Bottom,2,0,0,Curveball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,74.66088981,-0.194869726,2.194651063,2637.796873,298.9752859,4:00,6.07347223,-2.407020796,5.058978829,-53.08732499,-1.686497486,2.958344156,1.465654013,-0.090185576,69.27106751,-9.911145828,2.741287331,0.516008165,,,,,,,,,,,,-0.960644107,-0.830048843,2.196247904,50,6.013549276,-4.250715818,-108.5069509,-2.028219468,-1.149566456,18.32316358,-33.1673366,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,c3b288b8-8c21-11eb-ae8c-181deafaf045
74,3/23/21,5:50:50 PM,3,2,"Kennedy, Ryan",1000025174,Left,KEN_OWL,"Marshall, Shane",1000013485,Right,GEO_BUL,Windup,3,Bottom,2,0,1,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,82.07215285,-1.790449312,4.088683321,1935.335193,97.85943167,9:15,5.853124707,-2.472324519,5.877363728,-38.03376008,3.412234977,-25.00150071,1.016253564,-0.752585462,75.6660699,-8.872533704,-0.603760298,0.46335388,,,,,,,,,,,,14.57935898,2.324869931,2.156473621,50,5.686244506,-7.76652581,-119.1429996,-4.874936007,21.00734907,22.36876235,-28.82415133,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,d559e5f0-8c21-11eb-ae8c-181deafaf045
75,3/23/21,5:51:26 PM,3,3,"Kennedy, Ryan",1000025174,Left,KEN_OWL,"Marshall, Shane",1000013485,Right,GEO_BUL,Windup,3,Bottom,2,0,2,Curveball,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,74.75753141,0.093384462,2.671929311,2565.292595,314.5964556,4:30,5.918699056,-2.36452796,5.267561924,-58.51304566,-7.402845386,7.459129166,1.130417891,0.768470221,69.30630123,-10.65265644,4.056291815,0.514547307,,,,,,,,,,,,-3.184525072,-3.93193586,2.114999962,50,5.884865327,-5.293538428,-108.6042605,-1.589506076,-3.799657026,19.19719191,-36.86548837,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,e77d374f-8c21-11eb-ae8c-181deafaf045
76,3/23/21,5:53:34 PM,1,1,"Bearden, Hank",1000051127,Right,GEO_BUL,"Hodges, Garrett",9999946,Left,KEN_OWL,Windup,4,Top,0,0,0,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,83.07090779,-0.172262362,-2.580996928,1404.244537,245.3245988,2:15,4.984721798,2.732581579,6.068462903,-31.09194142,8.960614477,19.58579351,2.234176564,1.975016564,76.15592877,-6.018275675,1.114316916,0.455498169,,,,,,,,,,,,-11.34148622,4.910457744,-2.543372941,50,4.954726302,4.87330596,-120.8587822,-1.276046846,-16.78757788,23.39072654,-24.90562798,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,36ff0d66-8c22-11eb-ae8c-181deafaf045
77,3/23/21,5:53:46 PM,1,2,"Bearden, Hank",1000051127,Right,GEO_BUL,"Hodges, Garrett",9999946,Left,KEN_OWL,Windup,4,Top,0,1,0,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,82.25076031,-0.255929516,-2.866079201,1497.495669,229.6691156,1:45,4.874967847,2.754619737,6.095147793,-34.4001977,6.230545181,7.383780677,1.771304095,0.717183084,75.89223475,-6.702560662,-1.477406672,0.458774108,,,,,,,,,,,,-4.751134749,3.446643913,-2.53808915,50,4.836957406,5.777547232,-119.6853257,-1.534210205,-6.935077744,21.73451504,-27.1430939,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,3e5559b2-8c22-11eb-ae8c-181deafaf045
78,3/23/21,5:54:02 PM,1,3,"Bearden, Hank",1000051127,Right,GEO_BUL,"Hodges, Garrett",9999946,Left,KEN_OWL,Windup,4,Top,0,1,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.27958738,-0.677590302,-2.020215042,2108.929205,247.8865222,2:15,5.222830874,2.509724188,6.046777795,-29.25358055,6.523412717,16.13717881,2.157408287,1.983721375,80.25632727,-6.198777891,1.038209223,0.43050028,,,,,,,,,,,,-9.384290921,3.751403232,-2.361342926,50,5.154452985,4.027699246,-128.3934832,-2.42809893,-15.52689538,28.76965147,-25.96711764,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,47de30c7-8c22-11eb-ae8c-181deafaf045
79,3/23/21,5:54:16 PM,1,4,"Bearden, Hank",1000051127,Right,GEO_BUL,"Hodges, Garrett",9999946,Left,KEN_OWL,Windup,4,Top,0,2,1,Curveball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,74.68895023,2.994384813,-1.892893467,2526.441599,50.4426501,7:45,5.088398429,2.716224688,5.476110608,-60.33499842,-8.627440186,-10.38574734,2.866113574,0.079109471,67.55436841,-8.304306412,-3.84678531,0.517545496,97.80520824,5.071620541,17.70822836,2705.154479,,,,91.22501789,89.80555411,19.73663949,0.705973511,4.914196869,-5.605503524,-2.543347819,50,5.31128484,3.877754617,-108.3076668,3.935856717,5.727043071,22.24835668,-38.70674575,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,51185f0e-8c22-11eb-ae8c-181deafaf045
80,3/23/21,5:54:44 PM,2,1,"Bearden, Hank",1000051127,Right,GEO_BUL,"McPhee, Skylar",1000057272,Right,KEN_OWL,Windup,4,Top,1,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.98421993,-0.0700977,-2.835856119,2001.886273,255.0587618,2:30,5.063256044,2.636221669,5.928711029,-29.58006642,5.848966024,22.04336221,2.533141041,1.840191789,80.72972554,-5.647673318,1.332813291,0.428401679,,,,,,,,,,,,-12.79700051,3.187373711,-2.422244591,50,5.041017428,5.70125733,-129.3188498,-1.103931873,-21.46968387,29.30261514,-26.82655279,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,5bcfee99-8c22-11eb-ae8c-181deafaf045
81,3/23/21,5:54:57 PM,2,2,"Bearden, Hank",1000051127,Right,GEO_BUL,"McPhee, Skylar",1000057272,Right,KEN_OWL,Windup,4,Top,1,1,0,Curveball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.33150716,1.981740125,-1.290509151,2544.661613,59.1383038,8:00,4.983760584,2.618947925,5.137696051,-59.68569878,-9.386694771,-15.62870571,1.876991991,0.101327218,68.90174911,-9.135233114,-4.221432268,0.510447653,,,,,,,,,,,,7.806455858,-5.650906052,-2.486575347,50,5.124999357,2.975235697,-110.6915034,1.991715062,9.451772739,24.20244362,-39.01596001,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,63ff2639-8c22-11eb-ae8c-181deafaf045
82,3/23/21,5:55:10 PM,2,3,"Bearden, Hank",1000051127,Right,GEO_BUL,"McPhee, Skylar",1000057272,Right,KEN_OWL,Windup,4,Top,1,1,1,Curveball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,75.60487219,2.562999053,-0.725315088,2570.755206,36.23109468,7:15,5.153744354,2.466430863,5.385520913,-63.11622563,-12.31206792,-8.98633643,2.297849898,1.037781389,68.15858116,-9.263850794,-2.420866983,0.513004466,,,,,,,,,,,,4.53591295,-7.456929822,-2.395574363,50,5.339628722,1.65235462,-109.6646682,3.054904633,5.390103889,23.76838162,-41.03524737,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,6bb006e0-8c22-11eb-ae8c-181deafaf045
83,3/23/21,5:55:27 PM,2,4,"Bearden, Hank",1000051127,Right,GEO_BUL,"McPhee, Skylar",1000057272,Right,KEN_OWL,Windup,4,Top,1,1,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.85793987,0.056761918,-4.509879538,2145.908022,217.1364823,1:15,5.544207411,2.380847255,5.791097468,-18.80591628,16.12798128,12.23852118,4.030006124,-0.802611586,81.45827605,-3.478839038,-2.212624035,0.425397604,,,,,,,,,,,,-7.909245335,8.661625202,-2.016825095,50,5.537679208,9.875922633,-130.3501346,-0.493517292,-13.53751213,28.72713873,-17.34875849,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,7a76da8b-8c22-11eb-ae8c-181deafaf045
84,3/23/21,5:55:42 PM,2,5,"Bearden, Hank",1000051127,Right,GEO_BUL,"McPhee, Skylar",1000057272,Right,KEN_OWL,Windup,4,Top,1,2,2,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,75.94177935,1.308148019,-2.422741483,2544.178941,53.75725553,7:45,5.155762359,2.422814706,5.192965689,-61.96631411,-11.20948728,-15.22676918,1.223585928,-1.126132158,68.83236538,-10.20142869,-5.275387393,0.512765444,,,,,,,,,,,,7.212188581,-6.392602053,-2.187236879,50,5.231894824,5.121101444,-110.1013305,0.633434763,8.635852414,24.01759693,-39.82853058,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,83c1b85f-8c22-11eb-ae8c-181deafaf045
85,3/23/21,5:56:01 PM,2,6,"Bearden, Hank",1000051127,Right,GEO_BUL,"McPhee, Skylar",1000057272,Right,KEN_OWL,Windup,4,Top,1,3,2,Curveball,Undefined,InPlay,Undefined,GroundBall,Single,0,0,,77.04971565,1.355361661,-0.741062507,2574.761164,59.48124901,8:00,5.175355991,2.384492459,5.22847114,-60.92083785,-11.97595933,-20.23787127,1.372898566,0.001423085,70.09397,-9.957200846,-4.533962161,0.503529763,99.41739265,6.054765425,-15.87961859,,105.3794639,0.002871013,-31.5456419,110.0177025,109.2274204,-16.66546665,0.828045044,10.46493855,-6.795074471,-2.301700751,50,5.256042937,2.070433081,-111.8453748,0.768849606,12.99449287,23.88355463,-40.61160854,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,8fa0da9e-8c22-11eb-ae8c-181deafaf045
86,3/23/21,5:56:37 PM,3,1,"Bearden, Hank",1000051127,Right,GEO_BUL,"Simon, Tyler",1000025162,Right,KEN_OWL,Stretch,4,Top,1,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.94280645,1.172197114,-4.305093644,2028.419398,258.6386573,2:30,5.122221856,2.74775068,5.936888031,-31.42628382,4.361986087,21.87608663,3.593874555,0.570001076,79.91910237,-4.78017345,-0.159542863,0.43056812,,,,,,,,,,,,-13.26076421,1.984698847,-2.416536655,50,5.19830213,9.016135902,-128.9704189,1.651256071,-21.98303602,30.76780115,-28.88391342,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,a3655033-8c22-11eb-ae8c-181deafaf045
87,3/23/21,5:56:59 PM,3,2,"Bearden, Hank",1000051127,Right,GEO_BUL,"Simon, Tyler",1000025162,Right,KEN_OWL,Stretch,4,Top,1,1,0,Curveball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,75.08100602,2.417228275,-1.33551943,2505.221117,42.83027502,7:30,5.272646291,2.595018055,5.695461022,-62.47388458,-11.35004916,-10.47684775,2.320744214,0.477322516,67.48355109,-9.371427221,-3.326166044,0.514615938,,,,,,,,,,,,5.166216529,-7.001851247,-2.476689125,50,5.437609144,2.828751254,-108.9249917,2.874048914,6.0271456,24.29103541,-40.34272997,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,ac57fb0c-8c22-11eb-ae8c-181deafaf045
88,3/23/21,5:57:40 PM,3,3,"Bearden, Hank",1000051127,Right,GEO_BUL,"Simon, Tyler",1000025162,Right,KEN_OWL,Stretch,4,Top,1,1,1,Curveball,Undefined,HitByPitch,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,7e1a6e56-61d4-4c10-9525-5dde99e8b654
89,3/23/21,6:01:50 PM,4,1,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Hassan, Nick",1000079009,Right,KEN_OWL,Stretch,4,Top,1,0,0,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,78.48867113,-0.180225839,0.417620638,2074.824886,180.6687737,12:00,6.723092734,-0.998186856,6.4153754,-27.71496924,16.98817295,0.19879072,4.24784216,-0.597734341,71.08191806,-5.463072146,0.455631002,0.481216537,,,,,,,,,,,,0.021936266,9.422368925,0.96833271,50,6.697606324,-0.838037928,-114.2743784,-1.069629168,0.028637899,23.55786457,-19.87310127,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,5e8ed5f3-8c23-11eb-ae8c-181deafaf045
90,3/23/21,6:02:20 PM,4,2,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Hassan, Nick",1000079009,Right,KEN_OWL,Stretch,4,Top,1,1,0,Fastball,Undefined,InPlay,Undefined,LineDrive,Out,2,0,,88.42570506,-1.471121759,2.151075949,2273.038266,147.3566977,11:00,6.47352264,-1.148715547,5.662759299,-20.14488091,16.05445633,-10.30616025,3.421924103,-0.001079575,80.22168234,-5.249282079,0.212310607,0.433033832,93.44089115,6.900556157,-1.116610009,1030.941644,109.9583078,5.449865245,3.014767862,146.6716816,143.1352559,2.535752716,1.234634399,6.172419055,9.048828014,0.973506388,50,6.336662586,-4.482656416,-128.4842505,-3.973113521,10.23507203,28.61836756,-17.16933069,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,7132e28d-8c23-11eb-ae8c-181deafaf045
91,3/23/21,6:04:54 PM,1,1,"Kennedy, Ryan",1000025174,Left,KEN_OWL,"Harber, Parks",1000069415,Right,GEO_BUL,Windup,4,Bottom,0,0,0,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,81.65562226,-1.050823881,1.70912553,1813.137072,165.8796596,11:30,6.111066169,-2.451236424,5.637872842,-24.79200928,17.79434204,-4.48641869,3.064334825,-1.23039863,73.93333685,-5.703914096,0.864098006,0.469685048,,,,,,,,,,,,2.936545829,9.86456329,2.309014208,50,6.006286871,-3.40251278,-118.6633067,-2.941499444,4.139252683,25.12698465,-18.26930386,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,caadaaac-8c23-11eb-ae8c-181deafaf045
92,3/23/21,6:05:06 PM,1,2,"Kennedy, Ryan",1000025174,Left,KEN_OWL,"Harber, Parks",1000069415,Right,GEO_BUL,Windup,4,Bottom,0,1,0,Fastball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,86.19402041,-2.159223425,2.976275052,1919.964407,139.6408142,10:45,6.229257719,-2.252046143,5.449743911,-19.09391897,19.45884824,-16.56769625,2.61324546,-0.8442055,78.0267381,-5.727162133,-0.130137882,0.446888621,104.9784871,2.801437643,11.16201516,1794.088516,,,,80.63541451,77.68439177,13.74528061,0.560440063,9.728849283,11.01776795,2.000707213,50,6.025762934,-5.946000523,-125.0522553,-5.361798508,15.2563681,27.50137792,-14.89645297,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,d3a05865-8c23-11eb-ae8c-181deafaf045
93,3/23/21,6:05:39 PM,2,1,"Kennedy, Ryan",1000025174,Left,KEN_OWL,"Tate, Connor",8899711,Right,GEO_BUL,Windup,4,Bottom,1,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.2513646,-1.643780088,3.265108598,2031.020779,170.8728141,11:45,6.057408225,-2.400825075,5.610442752,-22.3915538,14.81832937,-2.386344606,2.654462162,0.450797113,79.51352625,-5.822654879,2.818448915,0.439036545,,,,,,,,,,,,2.225895717,8.399638491,2.123478993,50,5.902600923,-7.147208261,-126.6727273,-4.38517239,3.600654634,26.94661213,-18.58662079,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,e585b347-8c23-11eb-ae8c-181deafaf045
94,3/23/21,6:05:56 PM,2,2,"Kennedy, Ryan",1000025174,Left,KEN_OWL,"Tate, Connor",8899711,Right,GEO_BUL,Windup,4,Bottom,1,0,1,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,80.87332659,-1.628028916,4.523547324,1902.785885,104.3122229,9:30,5.964724066,-2.646734773,5.763086587,-36.40615369,6.837505537,-26.96008244,1.410704674,-0.675064842,73.83198762,-8.429455699,-0.545341475,0.473295894,76.13591221,7.467520404,-50.26869015,4867.695529,,,,88.78545658,88.78545658,-51.36527151,0.895858154,15.83443758,4.158811485,2.288302413,50,5.807791666,-8.469766014,-117.2548934,-4.432638868,21.91168401,23.42032906,-26.41908804,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,ee78623a-8c23-11eb-ae8c-181deafaf045
95,3/23/21,6:06:22 PM,2,3,"Kennedy, Ryan",1000025174,Left,KEN_OWL,"Tate, Connor",8899711,Right,GEO_BUL,Windup,4,Bottom,1,0,2,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,74.33247668,-2.25424012,4.567245464,2679.678826,35.44143481,7:15,6.045720664,-2.544688795,5.402872311,-57.48834681,-6.032913803,-4.259504027,-0.864745685,1.388393038,69.5982488,-12.72334606,3.778488386,0.516282182,,,,,,,,,,,,3.464758112,-2.595556462,2.140573605,50,5.804598642,-8.481724549,-107.7478859,-5.948353194,4.092472392,17.88984805,-35.23984502,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,005dbd46-8c24-11eb-ae8c-181deafaf045
96,3/23/21,6:06:46 PM,2,4,"Kennedy, Ryan",1000025174,Left,KEN_OWL,"Tate, Connor",8899711,Right,GEO_BUL,Windup,4,Bottom,1,1,2,Fastball,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,86.80050698,-1.786809969,3.811799898,2016.454026,133.1046633,10:30,5.863943712,-2.494044844,5.836109758,-25.47116354,11.64430655,-12.47863302,2.076612415,0.013675447,79.56933361,-6.546606081,1.472358258,0.438479204,74.9790173,29.01632294,8.181398997,4405.035888,106.8400714,44.518663,26.17500313,245.5252333,240.446108,21.35359845,3.658084106,7.757557192,6.754925917,2.19073783,50,5.70316836,-7.998539222,-126.0341733,-4.75430283,12.49807317,25.22710513,-21.29129819,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,11f9326e-8c24-11eb-ae8c-181deafaf045
97,3/23/21,6:07:21 PM,3,1,"Kennedy, Ryan",1000025174,Left,KEN_OWL,"Tate, Cole",8899710,Right,GEO_BUL,Windup,4,Bottom,2,0,0,ChangeUp,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.59812412,-0.759403103,1.807490776,1896.65288,161.7185108,11:30,6.042215321,-2.67588276,5.588331779,-28.17189024,14.41573773,-4.775611464,2.98515294,-1.385741663,74.17554418,-6.031458659,0.910459987,0.469692088,,,,,,,,,,,,3.096327205,7.93443599,2.52399095,50,5.959008888,-3.594050964,-118.6037261,-2.450309392,4.375972392,24.33995858,-20.96048147,GEO_BUL,KEN_OWL,UGeorgia,D1,SEC,20210323-UGeorgia-1,2428735e-8c24-11eb-ae8c-181deafaf045
